transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,day_bin,day_of_week_num,day_of_week,week_number,time_bucket,is_weekend
143090,2025,9:58:29,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143091,2025,9:58:35,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,9.0,9,349,1,Tuesday,50,Morning (6–11),False
143092,2025,9:58:35,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,9,349,1,Tuesday,50,Morning (6–11),False
143093,2025,9:59:10,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,9,349,1,Tuesday,50,Morning (6–11),False
143094,2025,10:00:04,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143095,2025,10:00:11,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,10,349,1,Tuesday,50,Morning (6–11),False
143096,2025,10:01:36,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143097,2025,10:01:36,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,10,349,1,Tuesday,50,Morning (6–11),False
143098,2025,10:02:01,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143099,2025,10:02:01,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,10,349,1,Tuesday,50,Morning (6–11),False
143100,2025,10:02:01,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,10,349,1,Tuesday,50,Morning (6–11),False
143101,2025,10:02:20,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143102,2025,10:03:52,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143103,2025,10:04:52,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,10,349,1,Tuesday,50,Morning (6–11),False
143104,2025,10:04:55,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,10,349,1,Tuesday,50,Morning (6–11),False
143105,2025,10:05:41,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,10,349,1,Tuesday,50,Morning (6–11),False
143106,2025,10:05:49,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,10,349,1,Tuesday,50,Morning (6–11),False
143107,2025,10:07:22,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,10,349,1,Tuesday,50,Morning (6–11),False
143108,2025,10:07:52,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143109,2025,10:08:46,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,6.6000000000000005,10,349,1,Tuesday,50,Morning (6–11),False
143110,2025,10:08:46,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,10,349,1,Tuesday,50,Morning (6–11),False
143111,2025,10:11:12,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,11.25,10,349,1,Tuesday,50,Morning (6–11),False
143112,2025,10:11:12,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,10,349,1,Tuesday,50,Morning (6–11),False
143113,2025,10:11:29,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,10,349,1,Tuesday,50,Morning (6–11),False
143114,2025,10:11:29,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,10,349,1,Tuesday,50,Morning (6–11),False
143115,2025,10:11:43,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143116,2025,10:12:47,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143117,2025,10:13:20,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143118,2025,10:13:32,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,10,349,1,Tuesday,50,Morning (6–11),False
143119,2025,10:13:46,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143120,2025,10:13:46,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,10,349,1,Tuesday,50,Morning (6–11),False
143121,2025,10:14:01,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143122,2025,10:15:01,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,10,349,1,Tuesday,50,Morning (6–11),False
143123,2025,10:16:03,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143124,2025,10:16:49,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,349,1,Tuesday,50,Morning (6–11),False
143125,2025,10:17:06,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,10,349,1,Tuesday,50,Morning (6–11),False
143126,2025,10:17:12,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143127,2025,10:17:14,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,10,349,1,Tuesday,50,Morning (6–11),False
143128,2025,10:20:12,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143129,2025,10:20:26,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143130,2025,10:20:26,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,10,349,1,Tuesday,50,Morning (6–11),False
143131,2025,10:20:31,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,10,349,1,Tuesday,50,Morning (6–11),False
143132,2025,10:20:44,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143133,2025,10:21:49,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143134,2025,10:22:08,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143135,2025,10:22:50,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,10,349,1,Tuesday,50,Morning (6–11),False
143136,2025,10:23:18,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,10,349,1,Tuesday,50,Morning (6–11),False
143137,2025,10:23:33,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,10,349,1,Tuesday,50,Morning (6–11),False
143138,2025,10:23:40,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143139,2025,10:24:33,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,10,349,1,Tuesday,50,Morning (6–11),False
143140,2025,10:25:01,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143141,2025,10:25:25,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143142,2025,10:26:06,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143143,2025,10:26:56,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143144,2025,10:26:56,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,10,349,1,Tuesday,50,Morning (6–11),False
143145,2025,10:26:56,1,5,Lower Manhattan,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45,10,349,1,Tuesday,50,Morning (6–11),False
143146,2025,10:27:10,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,10,349,1,Tuesday,50,Morning (6–11),False
143147,2025,10:27:16,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,10,349,1,Tuesday,50,Morning (6–11),False
143148,2025,10:29:25,3,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143149,2025,10:30:39,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,349,1,Tuesday,50,Morning (6–11),False
143150,2025,10:30:57,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,12.0,10,349,1,Tuesday,50,Morning (6–11),False
143151,2025,10:31:29,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143152,2025,10:31:36,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143153,2025,10:31:51,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143154,2025,10:31:51,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143155,2025,10:32:38,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,10,349,1,Tuesday,50,Morning (6–11),False
143156,2025,10:32:38,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2.65,10,349,1,Tuesday,50,Morning (6–11),False
143157,2025,10:33:37,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,10,349,1,Tuesday,50,Morning (6–11),False
143158,2025,10:33:39,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143159,2025,10:33:39,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,10,349,1,Tuesday,50,Morning (6–11),False
143160,2025,10:33:52,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143161,2025,10:34:39,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,10,349,1,Tuesday,50,Morning (6–11),False
143162,2025,10:35:20,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,9.3,10,349,1,Tuesday,50,Morning (6–11),False
143163,2025,10:35:38,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143164,2025,10:35:45,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,10,349,1,Tuesday,50,Morning (6–11),False
143165,2025,10:36:38,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143166,2025,10:36:39,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,10,349,1,Tuesday,50,Morning (6–11),False
143167,2025,10:37:58,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,10,349,1,Tuesday,50,Morning (6–11),False
143168,2025,10:38:35,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,6.6000000000000005,10,349,1,Tuesday,50,Morning (6–11),False
143169,2025,10:38:37,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143170,2025,10:39:12,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143171,2025,10:39:16,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,10,349,1,Tuesday,50,Morning (6–11),False
143172,2025,10:39:22,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143173,2025,10:39:38,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,10,349,1,Tuesday,50,Morning (6–11),False
143174,2025,10:40:01,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143175,2025,10:40:29,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143176,2025,10:40:29,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,10,349,1,Tuesday,50,Morning (6–11),False
143177,2025,10:40:45,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,349,1,Tuesday,50,Morning (6–11),False
143178,2025,10:41:00,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,10,349,1,Tuesday,50,Morning (6–11),False
143179,2025,10:41:25,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143180,2025,10:41:25,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143181,2025,10:42:40,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143182,2025,10:44:02,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,10,349,1,Tuesday,50,Morning (6–11),False
143183,2025,10:44:34,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,10,349,1,Tuesday,50,Morning (6–11),False
143184,2025,10:44:34,1,8,Hell's Kitchen,5,15.0,Coffee beans,Gourmet Beans,Columbian Medium Roast,15.0,10,349,1,Tuesday,50,Morning (6–11),False
143185,2025,10:47:39,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,10,349,1,Tuesday,50,Morning (6–11),False
143186,2025,10:48:18,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143187,2025,10:48:21,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143188,2025,10:48:21,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95,10,349,1,Tuesday,50,Morning (6–11),False
143189,2025,10:49:20,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143190,2025,10:50:31,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143191,2025,10:52:25,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,10,349,1,Tuesday,50,Morning (6–11),False
143192,2025,10:53:51,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143193,2025,10:54:00,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,9.0,10,349,1,Tuesday,50,Morning (6–11),False
143194,2025,10:54:34,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143195,2025,10:55:40,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,11.25,10,349,1,Tuesday,50,Morning (6–11),False
143196,2025,10:55:41,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143197,2025,10:56:08,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143198,2025,10:56:08,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,349,1,Tuesday,50,Morning (6–11),False
143199,2025,10:56:21,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,10,349,1,Tuesday,50,Morning (6–11),False
143200,2025,10:56:55,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,10,349,1,Tuesday,50,Morning (6–11),False
143201,2025,10:57:00,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143202,2025,10:57:33,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143203,2025,10:57:34,3,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,6.0,10,349,1,Tuesday,50,Morning (6–11),False
143204,2025,10:57:47,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,10,349,1,Tuesday,50,Morning (6–11),False
143205,2025,10:57:47,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,10,349,1,Tuesday,50,Morning (6–11),False
143206,2025,10:58:00,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143207,2025,10:58:51,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,10,349,1,Tuesday,50,Morning (6–11),False
143208,2025,10:58:55,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,10,349,1,Tuesday,50,Morning (6–11),False
143209,2025,10:59:07,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,10,349,1,Tuesday,50,Morning (6–11),False
143210,2025,10:59:19,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,10,349,1,Tuesday,50,Morning (6–11),False
143211,2025,10:59:41,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,10,349,1,Tuesday,50,Morning (6–11),False
143212,2025,10:59:41,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,10,349,1,Tuesday,50,Morning (6–11),False
143213,2025,11:01:37,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,11,349,1,Tuesday,50,Morning (6–11),False
143214,2025,11:02:31,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,11,349,1,Tuesday,50,Morning (6–11),False
143215,2025,11:02:42,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,11,349,1,Tuesday,50,Morning (6–11),False
143216,2025,11:03:27,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,11,349,1,Tuesday,50,Morning (6–11),False
143217,2025,11:05:40,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,11,349,1,Tuesday,50,Morning (6–11),False
143218,2025,11:07:24,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,11,349,1,Tuesday,50,Morning (6–11),False
143219,2025,11:08:20,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,11,349,1,Tuesday,50,Morning (6–11),False
143220,2025,11:08:20,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,11,349,1,Tuesday,50,Morning (6–11),False
143221,2025,11:08:58,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,11,349,1,Tuesday,50,Morning (6–11),False
143222,2025,11:10:12,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,11,349,1,Tuesday,50,Morning (6–11),False
143223,2025,11:10:24,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,11,349,1,Tuesday,50,Morning (6–11),False
143224,2025,11:10:24,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,11,349,1,Tuesday,50,Morning (6–11),False
143225,2025,11:11:18,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,11,349,1,Tuesday,50,Morning (6–11),False
143226,2025,11:11:18,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,349,1,Tuesday,50,Morning (6–11),False
143227,2025,11:12:50,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,7.6499999999999995,11,349,1,Tuesday,50,Morning (6–11),False
143228,2025,11:13:08,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,11,349,1,Tuesday,50,Morning (6–11),False
143229,2025,11:13:17,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,11,349,1,Tuesday,50,Morning (6–11),False
143230,2025,11:14:56,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,11,349,1,Tuesday,50,Morning (6–11),False
143231,2025,11:15:14,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,11,349,1,Tuesday,50,Morning (6–11),False
143232,2025,11:17:35,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,11,349,1,Tuesday,50,Morning (6–11),False
143233,2025,11:17:50,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,11,349,1,Tuesday,50,Morning (6–11),False
143234,2025,11:18:20,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,11,349,1,Tuesday,50,Morning (6–11),False
143235,2025,11:19:22,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,11,349,1,Tuesday,50,Morning (6–11),False
143236,2025,11:19:48,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,11,349,1,Tuesday,50,Morning (6–11),False
143237,2025,11:20:28,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,11,349,1,Tuesday,50,Morning (6–11),False
143238,2025,11:21:14,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,11,349,1,Tuesday,50,Morning (6–11),False
143239,2025,11:21:59,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,11,349,1,Tuesday,50,Morning (6–11),False
143240,2025,11:21:59,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,11,349,1,Tuesday,50,Morning (6–11),False
143241,2025,11:22:21,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,11,349,1,Tuesday,50,Morning (6–11),False
143242,2025,11:23:34,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,11,349,1,Tuesday,50,Morning (6–11),False
143243,2025,11:24:06,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,11,349,1,Tuesday,50,Morning (6–11),False
143244,2025,11:24:11,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,11,349,1,Tuesday,50,Morning (6–11),False
143245,2025,11:24:39,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,11,349,1,Tuesday,50,Morning (6–11),False
143246,2025,11:26:15,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,11,349,1,Tuesday,50,Morning (6–11),False
143247,2025,11:28:12,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,11,349,1,Tuesday,50,Morning (6–11),False
143248,2025,11:28:33,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,11,349,1,Tuesday,50,Morning (6–11),False
143249,2025,11:31:23,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,11,349,1,Tuesday,50,Morning (6–11),False
143250,2025,11:31:34,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,11,349,1,Tuesday,50,Morning (6–11),False
143251,2025,11:32:13,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,11,349,1,Tuesday,50,Morning (6–11),False
143252,2025,11:32:28,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,9.0,11,349,1,Tuesday,50,Morning (6–11),False
143253,2025,11:33:24,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,11,349,1,Tuesday,50,Morning (6–11),False
143254,2025,11:34:12,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,11,349,1,Tuesday,50,Morning (6–11),False
143255,2025,11:34:45,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,11,349,1,Tuesday,50,Morning (6–11),False
